Name,Player,Rk,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GS/G,G/MaxG,MP_sq,PTS_sq,Market_Val,Current_Sal
garytrentjr,Gary Trent Jr,547,SG,23,TOR,70,69,35.0,6.4,15.5,0.414,3.0,7.8,0.383,3.4,7.7,0.445,0.511,2.5,2.9,0.853,0.4,2.4,2.7,2.0,1.7,0.3,1.0,2.1,18.3,0.9857142857142858,0.8536585365853658,1225.0,334.89000000000004,22.640408636705356,16.0
pjtucker,PJ Tucker,548,PF,36,MIA,71,70,27.9,2.9,6.0,0.484,1.1,2.7,0.415,1.8,3.3,0.54,0.577,0.6,0.9,0.738,1.4,4.0,5.5,2.1,0.8,0.2,0.9,2.3,7.6,0.9859154929577465,0.8658536585365854,778.41,57.76,9.671556448905521,7.0
rayjontucker,Rayjon Tucker,549,SG,24,TOT,5,0,14.2,1.2,1.8,0.667,0.8,1.0,0.8,0.4,0.8,0.5,0.889,1.0,1.4,0.714,0.6,1.0,1.6,2.0,0.8,0.0,0.2,1.0,4.2,0.0,0.06097560975609756,201.64,17.64,0.40864748551681895,
rayjontucker,Rayjon Tucker,549,SG,24,DEN,3,0,9.7,0.3,0.7,0.5,0.3,0.7,0.5,0.0,0.0,,0.75,1.0,1.3,0.75,0.3,1.0,1.3,1.3,0.3,0.0,0.0,1.0,2.0,0.0,0.036585365853658534,94.08999999999999,4.0,1.594913450843909,
rayjontucker,Rayjon Tucker,549,SG,24,MIL,2,0,21.0,2.5,3.5,0.714,1.5,1.5,1.0,1.0,2.0,0.5,0.929,1.0,1.5,0.667,1.0,1.0,2.0,3.0,1.5,0.0,0.5,1.0,7.5,0.0,0.024390243902439025,441.0,56.25,1.5816787213417767,
mylesturner,Myles Turner,550,C,25,IND,42,42,29.4,4.8,9.4,0.509,1.5,4.4,0.333,3.3,5.0,0.662,0.587,1.9,2.5,0.752,1.5,5.5,7.1,1.0,0.7,2.8,1.3,2.8,12.9,1.0,0.5121951219512195,864.3599999999999,166.41,10.582431253804586,18.0
jonasvalanciunas,Jonas Valanciunas,551,C,29,NOP,74,74,30.3,6.9,12.7,0.544,0.8,2.1,0.361,6.1,10.5,0.581,0.574,3.2,3.9,0.82,3.1,8.3,11.4,2.6,0.6,0.8,2.4,3.3,17.8,1.0,0.9024390243902439,918.09,316.84000000000003,17.998041317937073,14.0
denzelvalentine,Denzel Valentine,552,SG,28,TOT,24,0,9.3,1.0,2.8,0.379,0.8,2.0,0.404,0.3,0.8,0.316,0.523,0.0,0.0,0.765,0.4,1.4,1.8,0.5,0.3,0.0,0.5,0.8,2.9,0.0,0.2926829268292683,86.49000000000001,8.41,1.4128233088805198,1.789256
denzelvalentine,Denzel Valentine,552,SG,28,CLE,22,0,9.3,1.0,2.8,0.371,0.8,2.0,0.409,0.2,0.8,0.278,0.516,0.0,0.0,0.765,0.4,1.3,1.7,0.5,0.3,0.0,0.5,0.8,2.9,0.0,0.2682926829268293,86.49000000000001,8.41,1.2712553239562183,1.789256
denzelvalentine,Denzel Valentine,552,SG,28,UTA,2,0,9.0,1.0,2.0,0.5,0.5,1.5,0.333,0.5,0.5,1.0,0.625,0.0,0.0,0.765,0.0,2.0,2.0,0.0,0.5,0.0,1.0,1.5,2.5,0.0,0.024390243902439025,81.0,6.25,-1.3446826494049997,1.789256
jarredvanderbilt,Jarred Vanderbilt,553,PF,22,MIN,74,67,25.4,2.9,4.9,0.587,0.0,0.2,0.143,2.8,4.7,0.605,0.59,1.2,1.8,0.656,2.9,5.5,8.4,1.3,1.3,0.6,1.0,2.4,6.9,0.9054054054054054,0.9024390243902439,645.16,47.61000000000001,8.296437013518815,4.259259
fredvanvleet,Fred VanVleet,554,PG,27,TOR,65,65,37.9,6.8,16.9,0.403,3.7,9.9,0.377,3.1,7.0,0.44,0.513,3.0,3.4,0.874,0.7,3.8,4.4,6.7,1.7,0.5,2.6,2.5,20.3,1.0,0.7926829268292683,1436.4099999999999,412.09000000000003,30.641686878058707,19.675926
devinvassell,Devin Vassell,555,SF,21,SAS,71,32,27.3,4.6,10.8,0.427,1.9,5.4,0.361,2.7,5.4,0.492,0.516,1.2,1.4,0.838,0.6,3.7,4.3,1.9,1.1,0.6,0.8,2.0,12.3,0.4507042253521127,0.8658536585365854,745.2900000000001,151.29000000000002,11.569402338816158,4.23516
gabevincent,Gabe Vincent,556,PG,25,MIA,68,27,23.4,3.1,7.5,0.417,1.8,4.8,0.368,1.4,2.8,0.5,0.533,0.6,0.8,0.815,0.3,1.5,1.9,3.1,0.9,0.2,1.4,2.3,8.7,0.39705882352941174,0.8292682926829268,547.56,75.68999999999998,6.998545286696544,1.669178
nikolavucevic,Nikola Vucevic,557,C,31,CHI,73,73,33.1,7.5,15.8,0.473,1.4,4.5,0.314,6.1,11.3,0.537,0.518,1.3,1.7,0.76,1.9,9.1,11.0,3.2,1.0,1.0,1.9,2.5,17.6,1.0,0.8902439024390244,1095.6100000000001,309.76000000000005,22.665550669928493,24.0
deanwade,Dean Wade,558,PF,25,CLE,51,28,19.2,1.9,4.3,0.456,1.0,2.8,0.359,0.9,1.5,0.64,0.574,0.4,0.6,0.667,0.6,2.3,2.9,1.0,0.6,0.1,0.3,1.7,5.3,0.5490196078431373,0.6219512195121951,368.64,28.09,4.533591194159217,1.782621
franzwagner,Franz Wagner,559,SF,20,ORL,79,79,30.7,5.8,12.3,0.468,1.2,3.4,0.354,4.6,8.9,0.511,0.517,2.4,2.8,0.863,1.1,3.4,4.5,2.9,0.9,0.4,1.5,2.1,15.2,1.0,0.9634146341463414,942.49,231.04,16.361153339595305,5.00784
moritzwagner,Moritz Wagner,560,C,24,ORL,63,3,15.2,3.1,6.3,0.497,1.0,3.2,0.328,2.1,3.1,0.672,0.581,1.7,2.0,0.806,0.7,3.0,3.7,1.4,0.3,0.2,0.9,2.0,9.0,0.047619047619047616,0.7682926829268293,231.04,81.0,4.4897940223937365,1.729217
ishwainright,Ish Wainright,561,PF,27,PHO,45,0,8.0,0.9,2.3,0.394,0.4,1.3,0.322,0.5,1.0,0.489,0.486,0.2,0.3,0.583,0.6,0.6,1.2,0.3,0.4,0.1,0.3,1.1,2.4,0.0,0.5487804878048781,64.0,5.76,2.9595057561244285,
kembawalker,Kemba Walker,562,PG,31,NYK,37,37,25.6,4.0,10.0,0.403,2.0,5.4,0.367,2.1,4.6,0.444,0.501,1.6,1.9,0.845,0.4,2.6,3.0,3.5,0.7,0.2,1.3,1.0,11.6,1.0,0.45121951219512196,655.3600000000001,134.56,10.229852324536889,8.72902
lonniewalkeriv,Lonnie Walker IV,563,SG,23,SAS,70,6,23.0,4.4,10.9,0.407,1.6,5.0,0.314,2.9,5.9,0.487,0.48,1.7,2.1,0.784,0.3,2.3,2.6,2.2,0.6,0.3,1.0,1.4,12.1,0.08571428571428572,0.8536585365853658,529.0,146.41,8.57225699407741,
mjwalker,MJ Walker,564,SG,23,PHO,2,0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.765,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.024390243902439025,16.0,0.0,5.158216901070705,
tyronewallace,Tyrone Wallace,565,SG,27,NOP,6,0,12.5,1.2,3.3,0.35,0.3,1.3,0.25,0.8,2.0,0.417,0.4,0.2,0.8,0.2,0.0,1.3,1.3,0.2,0.5,0.2,0.3,1.2,2.8,0.0,0.07317073170731707,156.25,7.839999999999999,0.09059223947117356,
derrickwalton,Derrick Walton,566,PG,26,DET,3,3,36.0,2.0,8.7,0.231,1.0,4.3,0.231,1.0,4.3,0.231,0.288,1.3,1.3,1.0,0.7,2.7,3.3,7.0,2.3,1.3,3.7,2.7,6.3,1.0,0.036585365853658534,1296.0,39.69,9.648402540264698,
bradwanamaker,Brad Wanamaker,567,PG,32,TOT,23,2,13.9,1.2,3.3,0.364,0.2,0.7,0.235,1.0,2.6,0.4,0.39,1.0,1.1,0.92,0.3,1.4,1.7,2.4,0.3,0.3,1.0,2.0,3.6,0.08695652173913043,0.2804878048780488,193.21,12.96,1.8736494492707685,1.729217
bradwanamaker,Brad Wanamaker,567,PG,32,IND,22,1,13.3,1.2,3.3,0.361,0.2,0.8,0.235,1.0,2.5,0.4,0.389,0.9,1.0,0.909,0.3,1.3,1.6,2.2,0.2,0.3,1.0,1.9,3.5,0.045454545454545456,0.2682926829268293,176.89000000000001,12.25,1.5585555001921874,1.729217
bradwanamaker,Brad Wanamaker,567,PG,32,WAS,1,1,27.0,2.0,5.0,0.4,0.0,0.0,0.0,2.0,5.0,0.4,0.4,3.0,3.0,1.0,0.0,4.0,4.0,7.0,2.0,0.0,0.0,3.0,7.0,1.0,0.012195121951219513,729.0,49.0,14.999289651308235,1.729217
duanewashingtonjr,Duane Washington Jr,568,PG,21,IND,48,7,20.2,3.6,8.9,0.405,1.7,4.5,0.377,1.9,4.4,0.434,0.5,1.0,1.3,0.754,0.1,1.6,1.7,1.8,0.5,0.1,1.2,1.4,9.9,0.14583333333333334,0.5853658536585366,408.03999999999996,98.01,4.195026208989804,
pjwashington,PJ Washington,569,C,23,CHO,65,28,27.2,3.8,8.2,0.47,1.7,4.6,0.365,2.2,3.6,0.606,0.573,0.9,1.2,0.716,1.3,3.9,5.2,2.3,0.9,0.9,1.3,2.3,10.3,0.4307692307692308,0.7926829268292683,739.8399999999999,106.09000000000002,9.090599125179995,4.21512
yutawatanabe,Yuta Watanabe,570,SF,27,TOR,38,4,11.7,1.5,3.6,0.406,0.7,2.1,0.342,0.8,1.6,0.492,0.504,0.6,1.1,0.6,0.5,1.9,2.4,0.6,0.3,0.4,0.5,1.0,4.3,0.10526315789473684,0.4634146341463415,136.89,18.49,2.0257116461215174,1.762769
lindywatersiii,Lindy Waters III,571,SG,24,OKC,25,1,18.6,2.8,7.0,0.406,2.1,5.8,0.363,0.7,1.2,0.621,0.557,0.2,0.2,0.8,0.2,2.7,2.9,1.0,0.8,0.3,0.4,1.2,8.0,0.04,0.3048780487804878,345.96000000000004,64.0,3.63877742630604,
tremontwaters,Tremont Waters,572,PG,24,TOT,3,0,16.7,1.3,4.7,0.286,0.7,3.0,0.222,0.7,1.7,0.4,0.357,0.0,0.0,0.765,0.0,1.3,1.3,2.3,1.7,0.0,1.3,1.3,3.3,0.0,0.036585365853658534,278.89,10.889999999999999,0.1703651080452202,
tremontwaters,Tremont Waters,572,PG,24,TOR,2,0,21.0,1.5,6.0,0.25,1.0,4.5,0.222,0.5,1.5,0.333,0.333,0.0,0.0,0.765,0.0,2.0,2.0,3.5,2.0,0.0,2.0,1.0,4.0,0.0,0.024390243902439025,441.0,16.0,0.5781556454076675,
tremontwaters,Tremont Waters,572,PG,24,WAS,1,0,8.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.012195121951219513,64.0,4.0,2.2520373770698043,
trendonwatford,Trendon Watford,573,SF,21,POR,48,10,18.1,3.0,5.6,0.532,0.2,0.8,0.237,2.8,4.8,0.581,0.549,1.5,2.0,0.755,1.2,3.0,4.1,1.7,0.5,0.6,0.9,2.4,7.6,0.20833333333333334,0.5853658536585366,327.61000000000007,57.76,3.973913878447399,
paulwatson,Paul Watson,574,SF,27,OKC,9,3,17.3,1.3,3.9,0.343,0.7,2.9,0.231,0.7,1.0,0.667,0.429,0.1,0.2,0.5,0.3,2.7,3.0,0.9,0.3,0.3,0.4,1.1,3.4,0.3333333333333333,0.10975609756097561,299.29,11.559999999999999,1.9575401284086,
quinndaryweatherspoon,Quinndary Weatherspoon,575,SG,25,GSW,11,0,6.6,1.1,1.9,0.571,0.1,0.5,0.2,1.0,1.5,0.688,0.595,0.5,0.5,1.0,0.2,1.1,1.3,0.5,0.1,0.1,0.3,1.4,2.7,0.0,0.13414634146341464,43.559999999999995,7.290000000000001,2.523730686502681,
russellwestbrook,Russell Westbrook,576,PG,33,LAL,78,78,34.3,7.0,15.8,0.444,1.0,3.4,0.298,6.0,12.4,0.485,0.476,3.4,5.1,0.667,1.4,6.0,7.4,7.1,1.0,0.3,3.8,3.0,18.5,1.0,0.9512195121951219,1176.4899999999998,342.25,23.168889793322936,44.211146
cobywhite,Coby White,577,PG,21,CHI,61,17,27.5,4.6,10.6,0.433,2.2,5.8,0.385,2.3,4.8,0.491,0.539,1.3,1.5,0.857,0.3,2.7,3.0,2.9,0.5,0.2,1.1,2.2,12.7,0.2786885245901639,0.7439024390243902,756.25,161.29,11.422822902634184,5.83776
derrickwhite,Derrick White,578,SG,27,TOT,75,52,29.3,4.5,10.7,0.421,1.5,4.9,0.312,3.0,5.7,0.515,0.493,2.7,3.1,0.864,0.5,3.0,3.5,4.9,0.9,0.8,1.6,2.3,13.2,0.6933333333333334,0.9146341463414634,858.49,174.23999999999998,15.12588086365199,15.178571
derrickwhite,Derrick White,578,SG,27,SAS,49,48,30.3,5.0,11.6,0.426,1.7,5.3,0.314,3.3,6.4,0.519,0.497,2.8,3.3,0.869,0.5,3.0,3.5,5.6,1.0,0.9,1.8,2.4,14.4,0.9795918367346939,0.5975609756097561,918.09,207.36,16.7268889726035,15.178571
derrickwhite,Derrick White,578,SG,27,BOS,26,4,27.4,3.6,8.8,0.409,1.3,4.3,0.306,2.3,4.6,0.504,0.483,2.5,2.9,0.853,0.5,2.9,3.4,3.5,0.6,0.6,1.2,2.2,11.0,0.15384615384615385,0.3170731707317073,750.7599999999999,121.0,8.150873085601226,15.178571
hassanwhiteside,Hassan Whiteside,579,C,32,UTA,65,8,17.9,3.3,5.1,0.652,0.0,0.0,0.0,3.3,5.1,0.652,0.652,1.6,2.6,0.623,2.6,5.0,7.6,0.4,0.3,1.6,0.8,2.8,8.2,0.12307692307692308,0.7926829268292683,320.40999999999997,67.24,5.2147005536324365,2.401537
joewieskamp,Joe Wieskamp,580,SG,22,SAS,29,0,7.1,0.7,1.9,0.357,0.5,1.5,0.326,0.2,0.4,0.462,0.482,0.2,0.4,0.538,0.1,0.3,0.5,0.3,0.1,0.1,0.1,0.5,2.1,0.0,0.35365853658536583,50.41,4.41,2.9210794850290167,
aaronwiggins,Aaron Wiggins,581,SG,23,OKC,50,35,24.2,3.1,6.7,0.463,0.8,2.8,0.304,2.3,4.0,0.573,0.525,1.2,1.7,0.729,1.0,2.5,3.6,1.4,0.6,0.2,1.1,1.9,8.3,0.7,0.6097560975609756,585.64,68.89000000000001,5.21939778717165,
andrewwiggins,Andrew Wiggins,582,SF,26,GSW,73,73,31.9,6.5,14.0,0.466,2.2,5.5,0.393,4.4,8.5,0.513,0.543,2.0,3.2,0.634,1.2,3.3,4.5,2.2,1.0,0.7,1.5,2.2,17.2,1.0,0.8902439024390244,1017.6099999999999,295.84,18.71345586557895,31.57939
lindellwigginton,Lindell Wigginton,583,PG,23,MIL,19,0,10.5,1.4,3.2,0.426,0.5,1.4,0.346,0.9,1.8,0.486,0.5,1.0,1.8,0.543,0.2,1.2,1.3,1.2,0.3,0.1,0.6,0.9,4.2,0.0,0.23170731707317074,110.25,17.64,1.1965665252219253,
brandonwilliams,Brandon Williams,584,PG,22,POR,24,16,26.7,4.4,11.8,0.372,1.3,4.4,0.292,3.1,7.3,0.42,0.427,2.8,4.0,0.701,0.8,2.3,3.1,3.9,1.0,0.4,2.4,2.2,12.9,0.6666666666666666,0.2926829268292683,712.89,166.41,7.619173710796999,
grantwilliams,Grant Williams,585,PF,23,BOS,77,21,24.4,2.7,5.6,0.475,1.4,3.4,0.411,1.3,2.3,0.569,0.597,1.1,1.2,0.905,0.8,2.7,3.6,1.0,0.5,0.7,0.8,2.4,7.8,0.2727272727272727,0.9390243902439024,595.3599999999999,60.839999999999996,5.475786341556487,2.6178
kenrichwilliams,Kenrich Williams,586,SF,27,OKC,49,0,21.9,3.0,6.5,0.461,0.8,2.5,0.339,2.1,4.0,0.536,0.525,0.6,1.1,0.545,1.5,3.0,4.5,2.2,0.9,0.2,0.9,1.7,7.4,0.0,0.5975609756097561,479.60999999999996,54.760000000000005,4.983466848101273,2.0
louwilliams,Lou Williams,587,PG,35,ATL,56,0,14.3,2.2,5.7,0.391,0.7,1.8,0.363,1.6,3.9,0.404,0.448,1.2,1.4,0.859,0.3,1.3,1.6,1.9,0.5,0.1,0.8,0.9,6.3,0.0,0.6829268292682927,204.49,39.69,3.1920419671629396,5.0
patrickwilliams,Patrick Williams,588,PF,20,CHI,17,9,24.8,3.2,6.0,0.529,0.9,1.7,0.517,2.3,4.3,0.534,0.603,1.8,2.4,0.732,1.0,3.1,4.1,0.9,0.5,0.5,0.9,1.6,9.0,0.5294117647058824,0.2073170731707317,615.0400000000001,81.0,2.8030379160019323,7.422
robertwilliams,Robert Williams,589,C,24,BOS,61,61,29.6,4.4,6.0,0.736,0.0,0.0,0.0,4.4,6.0,0.738,0.736,1.1,1.5,0.722,3.9,5.7,9.6,2.0,0.9,2.2,1.0,2.2,10.0,1.0,0.7439024390243902,876.1600000000001,100.0,13.296166748590132,3.661976
ziairewilliams,Ziaire Williams,590,SF,20,MEM,62,31,21.7,3.1,6.8,0.45,1.2,3.9,0.314,1.9,2.9,0.632,0.54,0.7,0.9,0.782,0.4,1.7,2.1,1.0,0.6,0.2,0.7,1.8,8.1,0.5,0.7560975609756098,470.89,65.61,5.154068656776933,4.37316
djwilson,DJ Wilson,591,PF,25,TOR,4,1,13.5,2.8,3.8,0.733,0.0,0.5,0.0,2.8,3.3,0.846,0.733,2.0,2.5,0.8,0.3,3.8,4.0,1.3,1.3,0.3,0.5,1.5,7.5,0.25,0.04878048780487805,182.25,56.25,3.432735353280772,
dylanwindler,Dylan Windler,592,SF,25,CLE,50,0,9.2,0.7,2.0,0.378,0.4,1.4,0.3,0.3,0.6,0.571,0.485,0.3,0.4,0.833,0.4,1.4,1.8,0.7,0.3,0.1,0.3,0.9,2.2,0.0,0.6097560975609756,84.63999999999999,4.840000000000001,3.566739818229924,2.2392
justisewinslow,Justise Winslow,593,PF,25,TOT,48,11,16.1,2.3,5.4,0.428,0.3,1.4,0.227,2.0,4.0,0.497,0.457,0.8,1.4,0.591,1.0,3.2,4.2,1.8,0.7,0.5,1.0,1.4,5.7,0.22916666666666666,0.5853658536585366,259.21000000000004,32.49,3.5999506482033956,3.902439
justisewinslow,Justise Winslow,593,PF,25,LAC,37,1,13.0,1.7,3.8,0.447,0.1,0.8,0.172,1.6,3.0,0.518,0.465,0.7,1.1,0.61,0.8,2.8,3.6,1.4,0.6,0.5,1.0,1.2,4.2,0.02702702702702703,0.45121951219512196,169.0,17.64,2.1289977744657316,3.902439
justisewinslow,Justise Winslow,593,PF,25,POR,11,10,26.8,4.3,10.5,0.405,0.9,3.4,0.27,3.4,7.2,0.468,0.448,1.3,2.3,0.56,1.8,4.5,6.3,2.9,1.3,0.6,1.1,1.9,10.7,0.9090909090909091,0.13414634146341464,718.24,114.48999999999998,9.355586233557355,3.902439
cassiuswinston,Cassius Winston,594,PG,23,WAS,7,0,5.6,0.6,1.6,0.364,0.3,0.9,0.333,0.3,0.7,0.4,0.455,0.6,0.6,1.0,0.0,0.1,0.1,1.0,0.0,0.0,0.4,1.3,2.0,0.0,0.08536585365853659,31.359999999999996,4.0,2.3307607935152053,
christianwood,Christian Wood,595,C,26,HOU,68,67,30.8,6.5,12.9,0.501,1.9,4.9,0.39,4.5,8.0,0.57,0.576,3.0,4.9,0.623,1.6,8.5,10.1,2.3,0.8,1.0,1.9,2.5,17.9,0.9852941176470589,0.8292682926829268,948.6400000000001,320.40999999999997,19.00214016147122,13.666667
robertwoodardii,Robert Woodard II,596,SF,22,SAC,12,0,3.5,0.2,1.3,0.125,0.1,0.3,0.25,0.1,1.0,0.083,0.156,0.2,0.2,1.0,0.4,0.5,0.9,0.3,0.1,0.1,0.1,0.3,0.6,0.0,0.14634146341463414,12.25,0.36,4.245033001131672,
delonwright,Delon Wright,597,SG,29,ATL,77,8,18.9,1.6,3.5,0.454,0.6,1.5,0.379,1.0,2.0,0.51,0.535,0.7,0.8,0.857,0.6,2.2,2.9,2.4,1.2,0.2,0.6,0.7,4.4,0.1038961038961039,0.9390243902439024,357.2099999999999,19.360000000000003,5.441459696726126,8.526316
mckinleywrightiv,McKinley Wright IV,598,PG,23,MIN,5,0,3.8,0.4,0.6,0.667,0.2,0.4,0.5,0.2,0.2,1.0,0.833,0.0,0.0,0.765,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.2,1.0,0.0,0.06097560975609756,14.44,1.0,2.7174287180439403,
moseswright,Moses Wright,599,PF,23,TOT,4,0,3.8,0.3,1.0,0.25,0.0,0.3,0.0,0.3,0.8,0.333,0.25,0.8,0.8,1.0,0.3,0.5,0.8,0.5,0.0,0.3,0.0,0.0,1.3,0.0,0.04878048780487805,14.44,1.6900000000000002,4.852137082207384,
moseswright,Moses Wright,599,PF,23,LAC,1,0,1.0,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,1.0,0.0,7.409610546377932,
moseswright,Moses Wright,599,PF,23,DAL,3,0,4.3,0.3,1.3,0.25,0.0,0.3,0.0,0.3,1.0,0.333,0.25,1.0,1.0,1.0,0.3,0.7,1.0,0.3,0.0,0.3,0.0,0.0,1.7,0.0,0.036585365853658534,18.49,2.8899999999999997,4.193962804067907,
gabeyork,Gabe York,600,SG,28,IND,2,0,10.5,1.0,3.5,0.286,0.5,3.0,0.167,0.5,0.5,1.0,0.357,1.5,2.5,0.6,0.0,1.0,1.0,2.0,1.0,0.5,0.5,2.0,4.0,0.0,0.024390243902439025,110.25,16.0,2.202503931064294,
thaddeusyoung,Thaddeus Young,601,PF,33,TOT,52,1,16.3,2.7,5.2,0.518,0.3,0.9,0.354,2.4,4.3,0.554,0.55,0.4,0.9,0.469,1.5,2.5,4.0,2.0,1.0,0.3,1.0,1.6,6.2,0.019230769230769232,0.6341463414634146,265.69,38.440000000000005,3.457639921226688,14.19
thaddeusyoung,Thaddeus Young,601,PF,33,SAS,26,1,14.2,2.8,4.9,0.578,0.0,0.2,0.0,2.8,4.7,0.602,0.578,0.4,0.8,0.455,1.5,2.0,3.6,2.3,0.9,0.3,1.2,1.5,6.1,0.038461538461538464,0.3170731707317073,201.64,37.209999999999994,3.558747313111236,14.19
thaddeusyoung,Thaddeus Young,601,PF,33,TOR,26,0,18.3,2.6,5.5,0.465,0.7,1.7,0.395,1.9,3.9,0.495,0.524,0.5,1.0,0.481,1.5,2.9,4.4,1.7,1.2,0.4,0.8,1.7,6.3,0.0,0.3170731707317073,334.89000000000004,39.69,2.419395194627614,14.19
traeyoung,Trae Young,602,PG,23,ATL,76,76,34.9,9.4,20.3,0.46,3.1,8.0,0.382,6.3,12.3,0.512,0.536,6.6,7.3,0.904,0.7,3.1,3.7,9.7,0.9,0.1,4.0,1.7,28.4,1.0,0.926829268292683,1218.01,806.56,43.76141899083019,8.326471
omeryurtseven,Omer Yurtseven,603,C,23,MIA,56,12,12.6,2.3,4.4,0.526,0.0,0.2,0.091,2.3,4.2,0.547,0.528,0.7,1.1,0.623,1.5,3.7,5.3,0.9,0.3,0.4,0.7,1.5,5.3,0.21428571428571427,0.6829268292682927,158.76,28.09,4.588513110359528,1.489065
codyzeller,Cody Zeller,604,C,29,POR,27,0,13.1,1.9,3.3,0.567,0.0,0.1,0.0,1.9,3.2,0.593,0.567,1.4,1.8,0.776,1.9,2.8,4.6,0.8,0.3,0.2,0.7,2.1,5.2,0.0,0.32926829268292684,171.60999999999999,27.040000000000003,2.4097695197321976,2.389641
